"Time","TF.insideEnvironment.insideHumidity","TF.insideEnvironment.insideLight","TF.insideEnvironment.insideTemperature"
2022-02-28 09:42:20,29,,
2022-02-28 09:42:25,29,,
2022-02-28 09:42:25,29,,
2022-02-28 09:42:30,29,,
2022-02-28 09:42:30,29,,
2022-02-28 09:42:35,29,,
2022-02-28 09:42:35,29,,
2022-02-28 09:42:40,29,,
2022-02-28 09:42:40,29,,
2022-02-28 09:42:45,29,,
2022-02-28 09:42:45,29,,
2022-02-28 09:42:50,29,,
2022-02-28 09:42:50,29,,
2022-02-28 09:42:55,29,,
2022-02-28 09:42:55,29,,
2022-02-28 09:42:59,29,,
2022-02-28 09:43:00,29,,
2022-02-28 09:43:05,29,,
2022-02-28 09:43:05,29,,
2022-02-28 09:43:10,29,,
2022-02-28 09:43:10,29,,
2022-02-28 09:43:15,29,,
2022-02-28 09:43:15,29,,
2022-02-28 09:43:20,29,,
2022-02-28 09:43:20,29,,
2022-02-28 09:43:25,29,,
2022-02-28 09:43:25,29,,
2022-02-28 09:43:30,29,,
2022-02-28 09:43:30,29,,
2022-02-28 09:43:35,29,,
2022-02-28 09:43:35,29,,
2022-02-28 09:43:40,29,,
2022-02-28 09:43:40,29,,
2022-02-28 09:43:45,29,,
2022-02-28 09:43:45,29,,
2022-02-28 09:43:50,29,,
2022-02-28 09:43:50,29,,
2022-02-28 09:43:55,29,,
2022-02-28 09:43:55,29,,
2022-02-28 09:44:00,29,,
2022-02-28 09:44:00,29,,
2022-02-28 09:44:05,29,,
2022-02-28 09:44:05,29,,
2022-02-28 09:44:10,29,,
2022-02-28 09:44:10,29,,
2022-02-28 09:44:15,29,,
2022-02-28 09:44:15,29,,
2022-02-28 09:44:20,29,,
2022-02-28 09:44:20,29,,
2022-02-28 09:44:25,29,,
2022-02-28 09:44:25,29,,
2022-02-28 09:44:30,29,,
2022-02-28 09:44:30,29,,
2022-02-28 09:44:34,29,,
2022-02-28 09:44:35,29,,
2022-02-28 09:44:40,29,,
2022-02-28 09:44:40,29,,
2022-02-28 09:44:45,29,,
2022-02-28 09:44:45,29,,
2022-02-28 09:44:50,29,,
2022-02-28 09:44:50,29,,
2022-02-28 09:44:55,29,,
2022-02-28 09:44:55,29,,
2022-02-28 09:45:00,29,,
2022-02-28 09:45:00,29,,
2022-02-28 09:45:05,29,,
2022-02-28 09:45:05,29,,
2022-02-28 09:45:10,29,,
2022-02-28 09:45:10,29,,
2022-02-28 09:45:15,29,,
2022-02-28 09:45:15,29,,
2022-02-28 09:45:20,29,,
2022-02-28 09:45:20,29,,
2022-02-28 09:45:25,29,,
2022-02-28 09:45:25,29,,
2022-02-28 09:45:30,29,,
2022-02-28 09:45:30,29,,
2022-02-28 09:45:35,29,,
2022-02-28 09:45:35,29,,
2022-02-28 09:45:40,29,,
2022-02-28 09:45:40,29,,
2022-02-28 09:45:44,29,,
2022-02-28 09:45:44,29,,
2022-02-28 09:45:50,29,,
2022-02-28 09:45:50,29,,
2022-02-28 09:45:55,29,,
2022-02-28 09:45:55,29,,
2022-02-28 09:46:00,29,,
2022-02-28 09:46:00,29,,
2022-02-28 09:46:05,29,,
2022-02-28 09:46:05,29,,
2022-02-28 09:46:10,29,,
2022-02-28 09:46:10,29,,
2022-02-28 09:46:15,29,,
2022-02-28 09:46:15,29,,
2022-02-28 09:46:20,29,,
2022-02-28 09:46:20,29,,
2022-02-28 09:46:25,29,,
2022-02-28 09:46:25,29,,
2022-02-28 09:46:30,29,,
2022-02-28 09:46:30,29,,
2022-02-28 09:46:35,29,,
2022-02-28 09:46:35,29,,
2022-02-28 09:46:40,29,,
2022-02-28 09:46:41,29,,
2022-02-28 09:46:45,29,,
2022-02-28 09:46:45,29,,
2022-02-28 09:46:50,29,,
2022-02-28 09:46:51,29,,
2022-02-28 09:46:55,29,,
2022-02-28 09:46:55,29,,
2022-02-28 09:47:00,29,,
2022-02-28 09:47:01,29,,
2022-02-28 09:47:05,29,,
2022-02-28 09:47:05,29,,
2022-02-28 09:47:09,29,,
2022-02-28 09:47:09,29,,
2022-02-28 09:47:15,29,,
2022-02-28 09:47:15,29,,
2022-02-28 09:47:20,29,,
2022-02-28 09:47:20,29,,
2022-02-28 09:47:25,29,,
2022-02-28 09:47:25,29,,
2022-02-28 09:47:30,29,,
2022-02-28 09:47:31,29,,
2022-02-28 09:47:35,29,,
2022-02-28 09:47:36,29,,
2022-02-28 09:47:40,29,,
2022-02-28 09:47:40,29,,
2022-02-28 09:47:45,29,,
2022-02-28 09:47:45,29,,
2022-02-28 09:47:50,29,,
2022-02-28 09:47:50,29,,
2022-02-28 09:47:55,29,,
2022-02-28 09:47:56,29,,
2022-02-28 09:48:00,29,,
2022-02-28 09:48:01,29,,
2022-02-28 09:48:05,29,,
2022-02-28 09:48:05,29,,
2022-02-28 09:48:10,29,,
2022-02-28 09:48:11,29,,
2022-02-28 09:48:15,29,,
2022-02-28 09:48:16,29,,
2022-02-28 09:48:20,29,,
2022-02-28 09:48:21,29,,
2022-02-28 09:48:25,29,,
2022-02-28 09:48:25,29,,
2022-02-28 09:48:27,29,,
2022-02-28 09:48:27,29,,
2022-02-28 09:48:35,29,,
2022-02-28 09:48:35,29,,
2022-02-28 09:48:40,29,,
2022-02-28 09:48:41,29,,
2022-02-28 09:48:45,29,,
2022-02-28 09:48:45,29,,
2022-02-28 09:48:50,29,,
2022-02-28 09:48:50,29,,
2022-02-28 09:48:55,29,,
2022-02-28 09:48:55,29,,
2022-02-28 09:49:00,29,,
2022-02-28 09:49:01,29,,
2022-02-28 09:49:05,29,,
2022-02-28 09:49:05,29,,
2022-02-28 09:49:10,29,,
2022-02-28 09:49:10,29,,
2022-02-28 09:49:15,29,,
2022-02-28 09:49:15,29,,
2022-02-28 09:49:20,29,,
2022-02-28 09:49:20,29,,
2022-02-28 09:49:25,29,,
2022-02-28 09:49:26,29,,
2022-02-28 09:49:30,29,,
2022-02-28 09:49:31,29,,
2022-02-28 09:49:36,29,,
2022-02-28 09:49:36,29,,
2022-02-28 09:49:41,29,,
2022-02-28 09:49:41,29,,
2022-02-28 09:49:45,29,,
2022-02-28 09:49:46,29,,
2022-02-28 09:49:50,29,,
2022-02-28 09:49:50,29,,
2022-02-28 09:49:56,29,,
2022-02-28 09:49:56,29,,
2022-02-28 09:50:00,29,,
2022-02-28 09:50:00,29,,
2022-02-28 09:50:06,29,,
2022-02-28 09:50:06,29,,
2022-02-28 09:50:11,29,,
2022-02-28 09:50:11,29,,
2022-02-28 09:50:15,29,,
2022-02-28 09:50:15,29,,
2022-02-28 09:50:21,29,,
2022-02-28 09:50:21,29,,
2022-02-28 09:50:26,29,,
2022-02-28 09:50:26,29,,
2022-02-28 09:50:30,29,,
2022-02-28 09:50:30,29,,
2022-02-28 09:50:36,29,,
2022-02-28 09:50:36,29,,
2022-02-28 09:50:40,29,,
2022-02-28 09:50:40,29,,
2022-02-28 09:50:45,29,,
2022-02-28 09:50:45,29,,
2022-02-28 09:50:50,29,,
2022-02-28 09:50:50,29,,
2022-02-28 09:50:55,29,,
2022-02-28 09:50:55,29,,
2022-02-28 09:51:00,29,,
2022-02-28 09:51:01,29,,
2022-02-28 09:51:05,29,,
2022-02-28 09:51:06,29,,
2022-02-28 09:51:09,29,,
2022-02-28 09:51:11,29,,
2022-02-28 09:51:15,29,,
2022-02-28 09:51:15,29,,
2022-02-28 09:51:21,29,,
2022-02-28 09:51:21,29,,
2022-02-28 09:51:26,29,,
2022-02-28 09:51:26,29,,
2022-02-28 09:51:31,29,,
2022-02-28 09:51:31,29,,
2022-02-28 09:51:35,29,,
2022-02-28 09:51:36,29,,
2022-02-28 09:51:41,29,,
2022-02-28 09:51:41,29,,
2022-02-28 09:51:46,29,,
2022-02-28 09:51:46,29,,
2022-02-28 09:51:50,29,,
2022-02-28 09:51:51,29,,
2022-02-28 09:51:56,29,,
2022-02-28 09:51:56,29,,
2022-02-28 09:52:01,29,,
2022-02-28 09:52:01,29,,
2022-02-28 09:52:06,29,,
2022-02-28 09:52:06,29,,
2022-02-28 09:52:11,29,,
2022-02-28 09:52:11,29,,
2022-02-28 09:52:16,29,,
2022-02-28 09:52:16,29,,
2022-02-28 09:52:21,29,,
2022-02-28 09:52:21,29,,
2022-02-28 09:52:26,29,,
2022-02-28 09:52:26,29,,
2022-02-28 09:52:31,29,,
2022-02-28 09:52:31,29,,
2022-02-28 09:52:36,29,,
2022-02-28 09:52:36,29,,
2022-02-28 09:52:41,29,,
2022-02-28 09:52:41,29,,
2022-02-28 09:52:46,29,,
2022-02-28 09:52:46,29,,
2022-02-28 09:52:51,29,,
2022-02-28 09:52:51,29,,
2022-02-28 09:52:56,29,,
2022-02-28 09:52:56,29,,
2022-02-28 09:53:00,29,,
2022-02-28 09:53:01,29,,
2022-02-28 09:53:06,29,,
2022-02-28 09:53:06,29,,
2022-02-28 09:53:11,29,,
2022-02-28 09:53:11,29,,
2022-02-28 09:53:16,29,,
2022-02-28 09:53:16,29,,
2022-02-28 09:53:20,29,,
2022-02-28 09:53:20,29,,
2022-02-28 09:53:26,29,,
2022-02-28 09:53:26,29,,
2022-02-28 09:53:31,29,,
2022-02-28 09:53:31,29,,
2022-02-28 09:53:36,29,,
2022-02-28 09:53:36,29,,
2022-02-28 09:53:41,29,,
2022-02-28 09:53:41,29,,
2022-02-28 09:53:46,29,,
2022-02-28 09:53:46,29,,
2022-02-28 09:53:51,29,,
2022-02-28 09:53:51,29,,
2022-02-28 09:53:56,29,,
2022-02-28 09:53:56,29,,
2022-02-28 09:54:01,29,,
2022-02-28 09:54:01,29,,
2022-02-28 09:54:06,29,,
2022-02-28 09:54:06,29,,
2022-02-28 09:54:11,29,,
2022-02-28 09:54:11,29,,
2022-02-28 09:54:16,29,,
2022-02-28 09:54:16,29,,
2022-02-28 09:54:21,29,,
2022-02-28 09:54:21,29,,
2022-02-28 09:54:26,29,,
2022-02-28 09:54:26,29,,
2022-02-28 09:54:31,29,,
2022-02-28 09:54:31,29,,
2022-02-28 09:54:36,29,,
2022-02-28 09:54:36,29,,
2022-02-28 09:54:41,29,,
2022-02-28 09:54:41,29,,
2022-02-28 09:54:46,29,,
2022-02-28 09:54:46,29,,
2022-02-28 09:54:51,29,,
2022-02-28 09:54:51,29,,
2022-02-28 09:54:56,29,,
2022-02-28 09:54:56,29,,
2022-02-28 09:55:01,29,,
2022-02-28 09:55:01,29,,
2022-02-28 09:55:06,29,,
2022-02-28 09:55:06,29,,
2022-02-28 09:55:11,29,,
2022-02-28 09:55:11,29,,
2022-02-28 09:55:16,29,,
2022-02-28 09:55:16,29,,
2022-02-28 09:55:21,29,,
2022-02-28 09:55:21,29,,
2022-02-28 09:55:26,29,,
2022-02-28 09:55:26,29,,
2022-02-28 09:55:31,29,,
2022-02-28 09:55:31,29,,
2022-02-28 09:55:36,29,,
2022-02-28 09:55:36,29,,
2022-02-28 09:55:41,29,,
2022-02-28 09:55:41,29,,
2022-02-28 09:55:46,29,,
2022-02-28 09:55:47,29,,
2022-02-28 09:55:50,29,,
2022-02-28 09:55:51,29,,
2022-02-28 09:55:56,29,,
2022-02-28 09:55:56,29,,
2022-02-28 09:56:01,29,,
2022-02-28 09:56:01,29,,
2022-02-28 09:56:06,29,,
2022-02-28 09:56:07,29,,
2022-02-28 09:56:11,29,,
2022-02-28 09:56:11,29,,
2022-02-28 09:56:16,29,,
2022-02-28 09:56:16,29,,
2022-02-28 09:56:21,29,,
2022-02-28 09:56:21,29,,
2022-02-28 09:56:26,29,,
2022-02-28 09:56:27,29,,
2022-02-28 09:56:31,29,,
2022-02-28 09:56:31,29,,
2022-02-28 09:56:36,29,,
2022-02-28 09:56:36,29,,
2022-02-28 09:56:40,29,,
2022-02-28 09:56:42,29,,
2022-02-28 09:56:46,29,,
2022-02-28 09:56:46,29,,
2022-02-28 09:56:51,29,,
2022-02-28 09:56:51,29,,
2022-02-28 09:56:56,29,,
2022-02-28 09:56:56,29,,
2022-02-28 09:57:01,29,,
2022-02-28 09:57:02,29,,
2022-02-28 09:57:06,29,,
2022-02-28 09:57:07,29,,
2022-02-28 09:57:11,29,,
2022-02-28 09:57:11,29,,
2022-02-28 09:57:16,29,,
2022-02-28 09:57:16,29,,
2022-02-28 09:57:21,29,,
2022-02-28 09:57:21,29,,
2022-02-28 09:57:27,29,,
2022-02-28 09:57:27,29,,
2022-02-28 09:57:32,29,,
2022-02-28 09:57:32,29,,
2022-02-28 09:57:36,29,,
2022-02-28 09:57:37,29,,
2022-02-28 09:57:41,29,,
2022-02-28 09:57:42,29,,
2022-02-28 09:57:46,29,,
2022-02-28 09:57:47,29,,
2022-02-28 09:57:51,29,,
2022-02-28 09:57:52,29,,
2022-02-28 09:57:57,29,,
2022-02-28 09:57:57,29,,
2022-02-28 09:58:01,29,,
2022-02-28 09:58:01,29,,
2022-02-28 09:58:06,29,,
2022-02-28 09:58:06,29,,
2022-02-28 09:58:11,29,,
2022-02-28 09:58:12,29,,
2022-02-28 09:58:16,29,,
2022-02-28 09:58:17,29,,
2022-02-28 09:58:21,29,,
2022-02-28 09:58:21,29,,
2022-02-28 09:58:27,29,,
2022-02-28 09:58:27,29,,
2022-02-28 09:58:31,29,,
2022-02-28 09:58:32,29,,
2022-02-28 09:58:36,29,,
2022-02-28 09:58:36,29,,
2022-02-28 09:58:42,29,,
2022-02-28 09:58:42,29,,
2022-02-28 09:58:47,29,,
2022-02-28 09:58:47,29,,
2022-02-28 09:58:52,29,,
2022-02-28 09:58:52,29,,
2022-02-28 09:58:57,29,,
2022-02-28 09:58:57,29,,
2022-02-28 09:59:01,29,,
2022-02-28 09:59:01,29,,
2022-02-28 09:59:06,29,,
2022-02-28 09:59:07,29,,
2022-02-28 09:59:11,29,,
2022-02-28 09:59:12,29,,
2022-02-28 09:59:16,29,,
2022-02-28 09:59:17,29,,
2022-02-28 09:59:22,29,,
2022-02-28 09:59:22,29,,
2022-02-28 09:59:27,29,,
2022-02-28 09:59:27,29,,
2022-02-28 09:59:32,29,,
2022-02-28 09:59:32,29,,
2022-02-28 09:59:37,29,,
2022-02-28 09:59:37,29,,
2022-02-28 09:59:41,29,,
2022-02-28 09:59:42,29,,
2022-02-28 09:59:46,29,,
2022-02-28 09:59:47,29,,
2022-02-28 09:59:52,29,,
2022-02-28 09:59:52,29,,
2022-02-28 09:59:56,29,,
2022-02-28 09:59:57,29,,
2022-02-28 10:00:01,29,,
2022-02-28 10:00:01,29,,
2022-02-28 10:00:06,29,,
2022-02-28 10:00:07,29,,
2022-02-28 10:00:12,29,,
2022-02-28 10:00:12,29,,
2022-02-28 10:00:17,29,,
2022-02-28 10:00:17,29,,
2022-02-28 10:00:21,29,,
2022-02-28 10:00:22,29,,
2022-02-28 10:00:27,29,,
2022-02-28 10:00:27,29,,
2022-02-28 10:00:31,29,,
2022-02-28 10:00:32,29,,
2022-02-28 10:00:37,29,,
2022-02-28 10:00:37,29,,
2022-02-28 10:00:42,29,,
2022-02-28 10:00:42,29,,
2022-02-28 10:00:47,29,,
2022-02-28 10:00:47,29,,
2022-02-28 10:00:52,29,,
2022-02-28 10:00:52,29,,
2022-02-28 10:00:56,29,,
2022-02-28 10:00:57,29,,
2022-02-28 10:01:02,29,,
2022-02-28 10:01:02,29,,
2022-02-28 10:01:07,29,,
2022-02-28 10:01:07,29,,
2022-02-28 10:01:12,29,,
2022-02-28 10:01:12,29,,
2022-02-28 10:01:17,29,,
2022-02-28 10:01:17,29,,
2022-02-28 10:01:22,29,,
2022-02-28 10:01:22,29,,
2022-02-28 10:01:26,29,,
2022-02-28 10:01:27,29,,
2022-02-28 10:01:32,29,,
2022-02-28 10:01:32,29,,
2022-02-28 10:01:37,29,,
2022-02-28 10:01:37,29,,
2022-02-28 10:01:42,29,,
2022-02-28 10:01:42,29,,
2022-02-28 10:01:46,29,,
2022-02-28 10:01:47,29,,
2022-02-28 10:01:52,29,,
2022-02-28 10:01:52,29,,
2022-02-28 10:01:57,29,,
2022-02-28 10:01:57,29,,
2022-02-28 10:02:02,29,,
2022-02-28 10:02:02,29,,
2022-02-28 10:02:07,29,,
2022-02-28 10:02:07,29,,
2022-02-28 10:02:12,29,,
2022-02-28 10:02:12,29,,
2022-02-28 10:02:16,29,,
2022-02-28 10:02:17,29,,
2022-02-28 10:02:22,29,,
2022-02-28 10:02:22,29,,
2022-02-28 10:02:27,29,,
2022-02-28 10:02:27,29,,
2022-02-28 10:02:32,29,,
2022-02-28 10:02:32,29,,
2022-02-28 10:02:37,29,,
2022-02-28 10:02:37,29,,
2022-02-28 10:02:42,29,,
2022-02-28 10:02:42,29,,
2022-02-28 10:02:47,29,,
2022-02-28 10:02:47,29,,
2022-02-28 10:02:52,29,,
2022-02-28 10:02:52,29,,
2022-02-28 10:02:57,29,,
2022-02-28 10:02:57,29,,
2022-02-28 10:03:02,29,,
2022-02-28 10:03:02,29,,
2022-02-28 10:03:07,29,,
2022-02-28 10:03:07,29,,
2022-02-28 10:03:12,29,,
2022-02-28 10:03:12,29,,
2022-02-28 10:03:17,29,,
2022-02-28 10:03:17,29,,
2022-02-28 10:03:22,29,,
2022-02-28 10:03:22,29,,
2022-02-28 10:03:27,29,,
2022-02-28 10:03:27,29,,
2022-02-28 10:03:32,29,,
2022-02-28 10:03:32,29,,
2022-02-28 10:03:37,29,,
2022-02-28 10:03:37,29,,
2022-02-28 10:03:42,29,,
2022-02-28 10:03:42,29,,
2022-02-28 10:03:47,29,,
2022-02-28 10:03:47,29,,
2022-02-28 10:03:52,29,,
2022-02-28 10:03:52,29,,
2022-02-28 10:03:57,29,,
2022-02-28 10:03:57,29,,
2022-02-28 10:04:02,29,,
2022-02-28 10:04:02,29,,
2022-02-28 10:04:07,29,,
2022-02-28 10:04:07,29,,
2022-02-28 10:04:12,29,,
2022-02-28 10:04:12,29,,
2022-02-28 10:04:17,29,,
2022-02-28 10:04:17,29,,
2022-02-28 10:04:22,29,,
2022-02-28 10:04:22,29,,
2022-02-28 10:04:27,29,,
2022-02-28 10:04:27,29,,
2022-02-28 10:04:31,29,,
2022-02-28 10:04:32,29,,
2022-02-28 10:04:37,29,,
2022-02-28 10:04:37,29,,
2022-02-28 10:04:42,29,,
2022-02-28 10:04:42,29,,
2022-02-28 10:04:47,29,,
2022-02-28 10:04:47,29,,
2022-02-28 10:04:52,29,,
2022-02-28 10:04:52,29,,
2022-02-28 10:04:57,29,,
2022-02-28 10:04:57,29,,
2022-02-28 10:05:02,29,,
2022-02-28 10:05:02,29,,
2022-02-28 10:05:07,29,,
2022-02-28 10:05:07,29,,
2022-02-28 10:05:12,29,,
2022-02-28 10:05:12,29,,
2022-02-28 10:05:17,29,,
2022-02-28 10:05:17,29,,
2022-02-28 10:05:22,29,,
2022-02-28 10:05:22,29,,
2022-02-28 10:05:27,29,,
2022-02-28 10:05:27,29,,
2022-02-28 10:05:32,29,,
2022-02-28 10:05:33,29,,
2022-02-28 10:05:37,29,,
2022-02-28 10:05:38,29,,
2022-02-28 10:05:42,29,,
2022-02-28 10:05:42,29,,
2022-02-28 10:05:47,29,,
2022-02-28 10:05:48,29,,
2022-02-28 10:05:52,29,,
2022-02-28 10:05:52,29,,
2022-02-28 10:05:57,29,,
2022-02-28 10:05:58,29,,
2022-02-28 10:06:02,29,,
2022-02-28 10:06:03,29,,
2022-02-28 10:06:07,29,,
2022-02-28 10:06:07,29,,
2022-02-28 10:06:12,29,,
2022-02-28 10:06:12,29,,
2022-02-28 10:06:17,29,,
2022-02-28 10:06:18,29,,
2022-02-28 10:06:22,29,,
2022-02-28 10:06:22,29,,
2022-02-28 10:06:27,29,,
2022-02-28 10:06:27,29,,
2022-02-28 10:06:33,29,,
2022-02-28 10:06:33,29,,
2022-02-28 10:06:37,29,,
2022-02-28 10:06:38,29,,
2022-02-28 10:06:42,29,,
2022-02-28 10:06:43,29,,
2022-02-28 10:06:47,29,,
2022-02-28 10:06:48,29,,
2022-02-28 10:06:53,29,,
2022-02-28 10:06:53,29,,
2022-02-28 10:06:57,29,,
2022-02-28 10:06:58,29,,
2022-02-28 10:07:01,29,,
2022-02-28 10:07:02,29,,
2022-02-28 10:07:08,29,,
2022-02-28 10:07:08,29,,
2022-02-28 10:07:12,29,,
2022-02-28 10:07:12,29,,
2022-02-28 10:07:17,29,,
2022-02-28 10:07:18,29,,
2022-02-28 10:07:23,29,,
2022-02-28 10:07:23,29,,
2022-02-28 10:07:27,29,,
2022-02-28 10:07:27,29,,
2022-02-28 10:07:33,29,,
2022-02-28 10:07:33,29,,
2022-02-28 10:07:37,29,,
2022-02-28 10:07:37,29,,
2022-02-28 10:07:43,29,,
2022-02-28 10:07:43,29,,
2022-02-28 10:07:47,29,,
2022-02-28 10:07:48,29,,
2022-02-28 10:07:51,29,,
2022-02-28 10:07:53,29,,
2022-02-28 10:07:57,29,,
2022-02-28 10:07:58,29,,
2022-02-28 10:08:03,29,,
2022-02-28 10:08:03,29,,
2022-02-28 10:08:07,29,,
2022-02-28 10:08:07,29,,
2022-02-28 10:08:13,29,,
2022-02-28 10:08:13,29,,
2022-02-28 10:08:17,29,,
2022-02-28 10:08:17,29,,
2022-02-28 10:08:22,29,,
2022-02-28 10:08:22,29,,
2022-02-28 10:08:28,29,,
2022-02-28 10:08:28,29,,
2022-02-28 10:08:32,29,,
2022-02-28 10:08:32,29,,
2022-02-28 10:08:37,29,,
2022-02-28 10:08:37,29,,
2022-02-28 10:08:43,29,,
2022-02-28 10:08:43,29,,
2022-02-28 10:08:47,29,,
2022-02-28 10:08:47,29,,
2022-02-28 10:08:52,29,,
2022-02-28 10:08:53,29,,
2022-02-28 10:08:57,29,,
2022-02-28 10:08:57,29,,
2022-02-28 10:09:02,29,,
2022-02-28 10:09:03,29,,
2022-02-28 10:09:08,29,,
2022-02-28 10:09:08,29,,
2022-02-28 10:09:13,29,,
2022-02-28 10:09:13,29,,
2022-02-28 10:09:17,29,,
2022-02-28 10:09:17,29,,
2022-02-28 10:09:23,29,,
2022-02-28 10:09:23,29,,
2022-02-28 10:09:27,29,,
2022-02-28 10:09:28,29,,
2022-02-28 10:09:32,29,,
2022-02-28 10:09:32,29,,
2022-02-28 10:09:37,29,,
2022-02-28 10:09:38,29,,
2022-02-28 10:09:42,29,,
2022-02-28 10:09:42,29,,
2022-02-28 10:09:47,29,,
2022-02-28 10:09:47,29,,
2022-02-28 10:09:53,29,,
2022-02-28 10:09:53,29,,
2022-02-28 10:09:58,29,,
2022-02-28 10:09:58,29,,
2022-02-28 10:10:03,29,,
2022-02-28 10:10:03,29,,
2022-02-28 10:10:07,29,,
2022-02-28 10:10:08,29,,
2022-02-28 10:10:12,29,,
2022-02-28 10:10:13,29,,
2022-02-28 10:10:17,29,,
2022-02-28 10:10:17,29,,
2022-02-28 10:10:23,29,,
2022-02-28 10:10:23,29,,
2022-02-28 10:10:28,29,,
2022-02-28 10:10:28,29,,
2022-02-28 10:10:33,29,,
2022-02-28 10:10:33,29,,
2022-02-28 10:10:38,29,,
2022-02-28 10:10:38,29,,
2022-02-28 10:10:43,29,,
2022-02-28 10:10:43,29,,
2022-02-28 10:10:48,29,,
2022-02-28 10:10:48,29,,
2022-02-28 10:10:53,29,,
2022-02-28 10:10:53,29,,
2022-02-28 10:10:58,29,,
2022-02-28 10:10:58,29,,
2022-02-28 10:11:03,29,,
2022-02-28 10:11:03,29,,
2022-02-28 10:11:07,29,,
2022-02-28 10:11:08,29,,
2022-02-28 10:11:13,29,,
2022-02-28 10:11:13,29,,
2022-02-28 10:11:18,29,,
2022-02-28 10:11:18,29,,
2022-02-28 10:11:23,29,,
2022-02-28 10:11:23,29,,
2022-02-28 10:11:28,29,,
2022-02-28 10:11:28,29,,
2022-02-28 10:11:33,29,,
2022-02-28 10:11:33,29,,
2022-02-28 10:11:38,29,,
2022-02-28 10:11:38,29,,
2022-02-28 10:11:43,29,,
2022-02-28 10:11:43,29,,
2022-02-28 10:11:47,29,,
2022-02-28 10:11:48,29,,
2022-02-28 10:11:53,29,,
2022-02-28 10:11:53,29,,
2022-02-28 10:11:58,29,,
2022-02-28 10:11:58,29,,
2022-02-28 10:12:03,29,,
2022-02-28 10:12:03,29,,
2022-02-28 10:12:08,29,,
2022-02-28 10:12:08,29,,
2022-02-28 10:12:13,29,,
2022-02-28 10:12:13,29,,
2022-02-28 10:12:17,29,,
2022-02-28 10:12:18,29,,
2022-02-28 10:12:23,29,,
2022-02-28 10:12:23,29,,
2022-02-28 10:12:28,29,,
2022-02-28 10:12:28,29,,
2022-02-28 10:12:33,29,,
2022-02-28 10:12:33,29,,
2022-02-28 10:12:38,29,,
2022-02-28 10:12:38,29,,
2022-02-28 10:12:43,29,,
2022-02-28 10:12:43,29,,
2022-02-28 10:12:47,29,,
2022-02-28 10:12:48,29,,
2022-02-28 10:12:53,29,,
2022-02-28 10:12:53,29,,
2022-02-28 10:12:58,29,,
2022-02-28 10:12:58,29,,
2022-02-28 10:13:03,29,,
2022-02-28 10:13:03,29,,
2022-02-28 10:13:08,29,,
2022-02-28 10:13:08,29,,
2022-02-28 10:13:13,29,,
2022-02-28 10:13:13,29,,
2022-02-28 10:13:18,29,,
2022-02-28 10:13:18,29,,
2022-02-28 10:13:23,29,,
2022-02-28 10:13:23,29,,
2022-02-28 10:13:28,29,,
2022-02-28 10:13:28,29,,
2022-02-28 10:13:33,29,,
2022-02-28 10:13:33,29,,
2022-02-28 10:13:38,29,,
2022-02-28 10:13:38,29,,
2022-02-28 10:13:43,29,,
2022-02-28 10:13:43,29,,
2022-02-28 10:13:48,29,,
2022-02-28 10:13:48,29,,
2022-02-28 10:13:53,29,,
2022-02-28 10:13:53,29,,
2022-02-28 10:13:58,29,,
2022-02-28 10:13:58,29,,
2022-02-28 10:14:03,29,,
2022-02-28 10:14:03,29,,
2022-02-28 10:14:08,29,,
2022-02-28 10:14:08,29,,
2022-02-28 10:14:13,29,,
2022-02-28 10:14:13,29,,
2022-02-28 10:14:18,29,,
2022-02-28 10:14:18,29,,
2022-02-28 10:14:23,29,,
2022-02-28 10:14:23,29,,
2022-02-28 10:14:28,29,,
2022-02-28 10:14:28,29,,
2022-02-28 10:14:33,29,,
2022-02-28 10:14:33,29,,
2022-02-28 10:14:38,29,,
2022-02-28 10:14:38,29,,
2022-02-28 10:14:43,29,,
2022-02-28 10:14:43,29,,
2022-02-28 10:14:48,29,,
2022-02-28 10:14:48,29,,
2022-02-28 10:14:53,29,,
2022-02-28 10:14:53,29,,
2022-02-28 10:14:58,29,,
2022-02-28 10:14:58,29,,
2022-02-28 10:15:03,29,,
2022-02-28 10:15:03,29,,
2022-02-28 10:15:08,29,,
2022-02-28 10:15:08,29,,
2022-02-28 10:15:13,29,,
2022-02-28 10:15:13,29,,
2022-02-28 10:15:18,29,,
2022-02-28 10:15:18,29,,
2022-02-28 10:15:23,29,,
2022-02-28 10:15:23,29,,
2022-02-28 10:15:28,29,,
2022-02-28 10:15:28,29,,
2022-02-28 10:15:33,29,,
2022-02-28 10:15:33,29,,
2022-02-28 10:15:38,29,,
2022-02-28 10:15:39,29,,
2022-02-28 10:15:43,29,,
2022-02-28 10:15:44,29,,
2022-02-28 10:15:48,29,,
2022-02-28 10:15:48,29,,
2022-02-28 10:15:53,29,,
2022-02-28 10:15:54,29,,
2022-02-28 10:15:58,29,,
2022-02-28 10:15:58,29,,
2022-02-28 10:16:03,29,,
2022-02-28 10:16:03,29,,
2022-02-28 10:16:08,29,,
2022-02-28 10:16:08,29,,
2022-02-28 10:16:13,29,,
2022-02-28 10:16:13,29,,
2022-02-28 10:16:18,29,,
2022-02-28 10:16:19,29,,
2022-02-28 10:16:23,29,,
2022-02-28 10:16:24,29,,
2022-02-28 10:16:28,29,,
2022-02-28 10:16:29,29,,
2022-02-28 10:16:33,29,,
